annos,at_created,chron_section,Notebooks_Marx,entry_id_clean,about,entry_id_base,E,start_approx,_id,meet,notes,published_in,reading,entry_id,writing,where,social_network,year,day_end,id,pub,not_in_chronicle,interaction_with,visit,labeled,manual_label,ME_Register,at_id,header,category,entry_num,month_start,travel,Register_ref,03_Register_auto,month_end,M,len,header_id,end_approx,book,meeting_of,read,ME_Register_auto,Entities,day_start,write,ME_Cyclopedia_id,text
,2020-12-22T12:14:22.000Z,MARCH,,81_13.3,Most_Johann,81_13,,,ObjectId(63118131b9368b44567ef772),false,,,,81_13_4859,,,checked,1881,,4859,false,,"Tchaikovsky_N. V.,Hartmann_Leo",false,false,,,recfeIBG5icNrxBU8,13.    Russian Affairs.,In-Person Meeting,,Mar,false,,,,checked,196,13,,,,,,,D,false,81:13,"M associates in London with the Russian revolutionary N. V. Tchaikovsky, introduced to him by Leo Hartmann; Tchaikovsky gives him info on the czar’s assassins. (See also the ]. Most case, —► :14.)"
,2020-12-17T01:44:33.000Z,MARCH,,81_14.0,Freiheit,81_14,,,ObjectId(63118131b9368b44567ef773),false,,,,81_14_4861,,,,1881,,4861,false,,Most_Johann,false,false,,,recJblIajCH8EC4GU,14.    Johann Most Case.,"Non-ME Publication,Legal Issues",,Mar,false,,ME_176,,,103,14,,,,,,,30,false,81:14,J. Most is arrested for his Mar 19 article in Freiheit (London) greeting the assassination of the czar.
,2020-12-17T01:44:33.000Z,MARCH,,81_14.1,,81_14,checked,,ObjectId(63118131b9368b44567ef774),false,,Daily News,,81_14_4862,,,,1881,,4862,false,,,false,false,,,reckUaAuC5JTJP1WX,14.    Johann Most Case.,"Letter,Publication",,Mar,false,,,,checked,92,14,,,,,,,31,false,81:14,"M&E send a letter to the London Daily News (#ME176) in defense of Most, pubd Apr 1 [—► :20]."
,2020-12-17T01:44:33.000Z,MARCH,,81_15.0,"Sozialdemokrat,Kautsky_Karl,Ireland",81_15,checked,,ObjectId(63118131b9368b44567ef775),false,,,,81_15_4863,,,,1881,,4863,false,,Bernstein_Eduard,false,true,,,recSjOzeX5NkupNrT,15.    German Movement.,Letter,,Mar,false,,,,,364,15,,,,,,,12,true,81:15,"In a letter to Bernstein, E again [«- :8] expresses satisfaction with Sozialdemokrat, and sharply criticizes a Mar 6 article by Kautsky on state socialism. E denounces the view that “every interference of the state in free competition” is socialism and “that the state equals socialism.” He also writes about the impact of the Irish liberation struggle on England."
,2020-12-22T12:15:08.000Z,MARCH,,81_15.1,,81_15,,,ObjectId(63118131b9368b44567ef776),false,,,,81_15_4864,,London,,1881,,4864,false,,Kautsky_Karl,false,false,,,reckXKD92vdgUWyry,15.    German Movement.,"Organizational Logistics,Friendship Logistics",,Mar,false,,,,,43,15,,,,,,,CD,false,81:15,"Kautsky arrives in London, to stay a while."
,2020-12-17T01:44:33.000Z,MARCH,,81_16.0,,81_16,,,ObjectId(63118131b9368b44567ef777),false,,,,81_16_4865,,,,1881,,4865,true,,Kautsky_Karl,false,true,,,recUi0Pz8o6g4jdhb,16. Capital.,In-Person Meeting,,Mar,false,,M_133,,checked,259,16,,Capital,,,,,CD,false,81:16,"When the newly arrived Kautsky tells M that the new generation of socialists in Germany are impatient to read the rest of Capital, M replies “Me too.” Asked if he plans to publish a complete edn of his works, M answers, “These works have to be written first.”"
,2020-12-17T01:44:33.000Z,MARCH,,81_17.0,,81_17,,,ObjectId(63118131b9368b44567ef778),false,,,,81_17_4866,,,,1881,,4866,false,,"NY Irish World,Viereck_Louis",false,false,,,recWAcGV0vWzA00oq,17. Political Affairs.,Letter,,Mar,false,,,,checked,201,17,,,,,,,4,false,81:17,"(rec’d c.15): Viereck, who is on a fundraising tour of America in behalf of the German party, sends M a request from the editors of the NY Irish World for articles on the agrarian question in Germany. "
,2020-12-17T01:44:33.000Z,MARCH,,81_17.1,"Phillips_Wendell,Russia",81_17,checked,,ObjectId(63118131b9368b44567ef779),false,,,,81_17_4867,,,,1881,,4867,false,,"Viereck_Louis,Bebel_August,Fritzsche_Friedrich Wilhelm",false,false,,,recUbHPdmAMIsoC1C,17. Political Affairs.,Letter,,Mar,false,,,,,252,17,,,,,,,30,false,81:17,"E sends Bebel a report (gained from Viereck) on Viereck’s and Fritzsche’s fundraising tour in the US, incl a Mar 6 Boston mass meeting at which a speech by Wendell Phillips gave advance approval to the czar’s assassination (seven days before the fact)."
,2020-12-17T01:44:33.000Z,MARCH,,81_18.0,,81_18,,checked,ObjectId(63118131b9368b44567ef77a),false,,,checked,81_18_4868,,,,1881,,4868,false,,,false,false,,M571,recUCYX1Lai1ut8tA,18. Ethnological Notes.,Reading/Study,,Mar,false,,M_571,Apr,checked,60,18,,,,Phear_Sir John Budd,,,,false,81:18,(prob date): M makes notes on Phear’s Aryan village (#M571).
,2020-12-17T01:44:33.000Z,APRIL,,81_20.0,Most_Johann,81_20,checked,,ObjectId(63118131b9368b44567ef77b),false,,Daily News,,81_20_4872,,,,1881,,4872,false,,,false,false,,,recvPZOf4nyATQhcf,20.    J. Most and the Czar’s Assassination.,"Letter,Legal Issues",,Apr,false,,ME_176,,checked,65,20,,,,,,,1,false,81:20,M&E’s letter to the Daily News on Most (#ME176) [<- :14] is pubd.
,2020-12-22T12:16:32.000Z,APRIL,,81_20.2,Most_Johann,81_20,,checked,ObjectId(63118131b9368b44567ef77c),false,,,,81_20_4874,,,,1881,,4874,false,,,false,false,,,recDC2D8y0ucKO3vq,20.    J. Most and the Czar’s Assassination.,"Financial,Legal Issues",,Apr,false,,,,checked,108,20,,,,,,,9,false,81:20,M sends a contribution to the defense fund for Most's Freiheit against the English government’s persecution.
,2020-12-17T01:44:33.000Z,APRIL,,81_20.3,"Narodnaya Volya,Russia,Churchill_Randolph,Most_Johann",81_20,,,ObjectId(63118131b9368b44567ef77d),false,,,,81_20_4875,,,,1881,,4875,false,,Longuet_Jenny Caroline,false,true,,,recyZnyYLAzYe7ICk,20.    J. Most and the Czar’s Assassination.,Letter,,Apr,false,,,,checked,474,20,,,,,,,11,true,81:20,"In his letter to daughter Jenny (see «- :19), M writes with great admiration of the conduct of the Narodnaya Volya assassins at their trial, and comments that their modus operandi is “a specifically Russian and historically inevitable mode of action, about which there is no more reason to moralize—for or against—than about the earthquake in Chios.” M also comments on the attempt by Randolph Churchill (“a cheeky Tory youngster”) to link Most up with the English Radicals."
,2020-12-22T12:16:18.000Z,APRIL,,81_20.1,Russia,81_20,,,ObjectId(63118131b9368b44567ef77e),false,,,,81_20_4873,,,,1881,,4873,false,,,false,false,,,reccNwwUHJIwTqHC0,20.    J. Most and the Czar’s Assassination.,"Current Events,Legal Issues",,Apr,false,,,,checked,81,20,,,,,,,AB,false,81:20,M closely follows the trial of the czar’s assassins (Apr 7-10) in St. Petersburg.
,2020-12-17T01:44:33.000Z,APRIL,,81_21.0,"Gladstone_William Ewart,Ireland",81_21,,,ObjectId(63118131b9368b44567ef77f),false,,,,81_21_4876,,,,1881,,4876,false,,"Longuet_Jenny Caroline,Longuet_Charles",false,false,,,recJD8CAlEgNTecex,21.    England and Ireland.,Letter,,Apr,false,,,,checked,136,21,,,,,,,11,false,81:21,"In his letter to Jenny (see «- :19), M makes suggestions for an article by Longuet on Gladstone’s Irish land bill as a form of robbery. "
,2020-12-17T01:44:33.000Z,APRIL,,81_21.1,Ireland,81_21,,,ObjectId(63118131b9368b44567ef780),false,,,,81_21_4877,,,,1881,,4877,false,,Longuet_Jenny Caroline,false,false,,,recBGbS3Mz24PmV9E,21.    England and Ireland.,Letter,,Apr,false,,,,checked,231,21,,,,,,,29,false,81:21,"Again to Jenny, M remarks that the Irish land problem is so difficult that “the only possible way to solve it is to give Home Rule to the Irish and thus force them to solve it themselves. But John Bull is too stupid to grasp this.”"
,2020-12-17T01:44:33.000Z,APRIL,,81_22.0,,81_22,,,ObjectId(63118131b9368b44567ef781),false,,,,81_22_4878,,,,1881,,4878,false,,Loria_Achille,false,false,,,rechkGG5fOD3UFX9H,22.    Loria.,"Letter,Friendship Logistics",,Apr,false,,,,checked,51,22,,,,,,,16,false,81:22,Loria again asks M to find a job for him in London.
,2020-12-17T01:44:33.000Z,APRIL,,81_23.0,,81_23,,,ObjectId(63118131b9368b44567ef782),false,,,checked,81_23_4879,,,,1881,,4879,false,,"Swinton_John,Brown_Willard,Sorge_Friedrich",false,false,,,rec4KF5gzl6ilkrPJ,23. Henry George.,"Reading/Study,Letter",,Apr,false,,,May,checked,158,23,,,,George_Henry,,,,false,81:23,"M reads George’s Progress and poverty (KMC dating: May). M has received a copy from both Swinton and Willard Brown; later (June), another from Sorge [—► :33]."
,2020-12-17T01:44:33.000Z,APRIL,,81_24.0,,81_24,,checked,ObjectId(63118131b9368b44567ef783),false,,,,81_24_4880,,,,1881,,4880,false,,Longuet_Jenny Caroline,false,false,,,recjqa8zATfsYno8l,24. Personal.,"Birth of Grandchild,Family",,Apr,false,,,,checked,112,24,,,,,,,27,false,81:24,"Fourth grandson: M's daughter Jenny gives birth to a son, Marcel Charles Longuet (called “Par”), in Argenteuil. "
,2020-12-17T01:44:33.000Z,APRIL,,81_24.1,,81_24,,,ObjectId(63118131b9368b44567ef784),false,,,,81_24_4881,,,,1881,,4881,false,,Longuet_Jenny Caroline,false,false,,,recfwXSe8drySNNOH,24. Personal.,Letter,,Apr,false,,,,checked,221,24,,,,,,,29,false,81:24,"In a letter to Jenny, M comments on this event: children born now “have before them the most revolutionary period that people have ever lived through. It’s a bad thing now to be so old that one can only foresee, not see.”"
,2020-12-17T01:44:33.000Z,MAY,,81_25.0,,81_25,checked,,ObjectId(63118131b9368b44567ef785),false,,Labour Standard (London),,81_25_4882,,,,1881,2,4882,false,,,false,true,,,recvNSkwqmSuuUTIm,25.    The Labour Standard Series.,"Writing,Publication",,May,false,,,May,,201,25,,,,,,,1,true,81:25,"E begins writing a series of popular articles for workers (#E40), for the Labour Standard (London), pubd as leading articles without signature. His first is “A fair day’s wage...” (#E266); pubd May 7. "
,2020-12-17T01:44:33.000Z,MAY,,81_25.1,,81_25,checked,,ObjectId(63118131b9368b44567ef786),false,,Labour Standard (London),,81_25_4883,,,,1881,16,4883,false,,,false,true,,,rec0PSwcrsR0lLpRf,25.    The Labour Standard Series.,"Publication,Writing",,May,false,,,May,,72,25,,,,,,,15,true,81:25,"E writes the second article, on “The wages system” (#E894); pubd May 21."
,2020-12-17T01:44:33.000Z,MAY,,81_25.2,,81_25,checked,checked,ObjectId(63118131b9368b44567ef787),false,,Labour Standard (London),,81_25_4884,,,,1881,,4884,false,,,false,true,,,recXVBtAxm0RrrtMT,25.    The Labour Standard Series.,"Publication,Writing",,May,false,,,,,70,25,,,,,,,20,true,81:25,"E writes two articles on “Trades unions” (#E870); pubd May 28, June 4."
,2020-12-17T01:44:33.000Z,MAY,,81_26.0,,81_26,,checked,ObjectId(63118131b9368b44567ef788),false,,,checked,81_26_4885,,,,1881,,4885,false,,,false,false,,M569,recYkqmojZnBDPJqE,26. Ethnological Notes.,Reading/Study,,May,false,,M_569,Jun,checked,94,26,,,,Maine_Sir Henry James Sumner,,,,false,81:26,(prob date): M makes notes on H. S. Maine's book on the early history of institutions (#M569).
,2020-12-17T01:44:33.000Z,MAY,,81_27.0,,81_27,,,ObjectId(63118131b9368b44567ef789),false,,,,81_27_4886,,,,1881,,4886,false,,,false,false,,,recAYpJwWWf9Ncf7n,27. Henry George.,Reading/Study,,May,false,,,,checked,10,27,,,,George_Henry,,,,false,81:27,See«- :23.
,2020-12-17T01:44:33.000Z,MAY,,81_28.0,Most_Johann,81_28,,,ObjectId(63118131b9368b44567ef78a),false,,,,81_28_4887,,,,1881,,4887,false,,,false,false,,,rechEs5HJ62z457qt,28.    Johann Most Case.,"Current Events,Legal Issues",,May,false,,,,checked,185,28,,,,,,,2,false,81:28,"Most [«-:14, 20) is tried and convicted for his Freiheit article, contrary to M’s expectation. (In June he will be sentenced to 16 months in prison; in 1882 he will emigrate to the US.)"
,2020-12-17T01:44:33.000Z,MAY,,81_29.0,,81_29,,,ObjectId(63118131b9368b44567ef78b),false,,,,81_29_4888,,,checked,1881,,4888,false,,Sorge_Adolph,true,true,,,recfbT7I42fIuhynw,29. Visitor.,In-Person Meeting,,May,false,,,June,checked,62,29,,,,,,,,false,81:29,"M gets frequent visits, about weekly, from Sorge’s son Adolph."
,2020-12-17T01:44:33.000Z,MAY,,81_30.0,,81_30,,,ObjectId(63118131b9368b44567ef78c),false,,,,81_30_4889,,,,1881,,4889,false,,"Marx_Jenny,Engels_Friedrich,Longuet_Jenny Caroline",true,true,,,reci1AYl2CuKy0yn0,30. Personal.,"Family,Health,Letter,Travel",,May,false,,,,checked,204,30,,,,,,,D,true,81:30,"Mrs. M, although very ill, is anxious to visit her daughter Jenny and her grandsons in France, and persuades her doctor to permit the journey. M so informs E on May 27, who writes Jenny Longuet on May 31."
,2020-12-17T01:44:33.000Z,JUNE,,81_31.0,,81_31,checked,,ObjectId(63118131b9368b44567ef78d),false,,Labour Standard (London),,81_31_4890,,,,1881,,4890,false,,,false,false,,,recAGxU6UO2X1Gi3O,31.    The Labour Standard Series.,Publication,,June,false,,,,,55,31,,,,,,,4,false,81:31,E’s second article on “Trades unions” (#E870B) is pubd.
,2020-12-22T12:18:48.000Z,JUNE,,81_31.2,,81_31,checked,,ObjectId(63118131b9368b44567ef78e),false,,Labour Standard (London),,81_31_4892,,,,1881,,4892,false,,,false,true,,,recaV4Qa7shfSjmtl,31.    The Labour Standard Series.,"Writing,Publication",,Jun,false,,,,,76,31,,,,,,,CD,true,81:31,"E writes the sixth article, “Two model town councils” (#E880); pubd June 25."
,2020-12-22T12:18:59.000Z,JUNE,,81_31.3,,81_31,checked,,ObjectId(63118131b9368b44567ef78f),false,,Labour Standard (London),,81_31_4893,,,,1881,,4893,false,,,false,true,,,recR8OOwSTIaT1O5h,31.    The Labour Standard Series.,"Writing,Publication",,Jun,false,,,,,88,31,,,,,,,D,true,81:31,"E writes the seventh article, “American food and the land question” (#E16); pubd July 2."
,2020-12-22T12:18:39.000Z,JUNE,,81_31.1,,81_31,checked,,ObjectId(63118131b9368b44567ef790),false,,Labour Standard (London),,81_31_4891,,,,1881,,4891,false,,,false,true,,,recfuwT3IelQPVz0F,31.    The Labour Standard Series.,"Writing,Publication",,Jun,false,,,,,95,31,,,,,,,M,true,81:31,E writes the fifth article in the series. “The French commercial treaty” (#E295); pubd June 18.
,2020-12-22T12:19:15.000Z,JUNE,,81_32.2,US,81_32,,,ObjectId(63118131b9368b44567ef791),false,,,checked,81_32_4896,,,,1881,,4896,false,,,false,false,,,recjqO4TiIh4Loswb,32.    American Affairs.,Reading/Study,,Jun,false,,,,checked,106,32,,,,,,,,false,81:32,"M studies the development of American large-scale industry (for details, see —► :64; see also -> :33, 34)."
,2020-12-17T01:44:33.000Z,JUNE,,81_32.0,US,81_32,,,ObjectId(63118131b9368b44567ef792),false,,,,81_32_4894,,,,1881,,4894,false,,Hartmann_Leo,false,false,,,recPeWnJIdNpYvkbg,32.    American Affairs.,"Letter,Friendship Logistics",,Jun,false,,,,checked,126,32,,,,,,,2,false,81:32,"A day before his friend Leo Hartmann sails for NY, M sends a number of recommendatory letters about him to friends in the US. "
,2020-12-17T01:44:33.000Z,JUNE,,81_32.1,US,81_32,,,ObjectId(63118131b9368b44567ef793),false,,,,81_32_4895,,,,1881,,4895,false,,Viereck_Louis,true,true,,,recZmGKfIR8u0zXfP,32.    American Affairs.,In-Person Meeting,,June,false,,,,checked,84,32,,,,,,,20,false,81:32,"Viereck, returned from America [«— :17), visits M and reports on the movement there."
,2020-12-17T01:44:33.000Z,JUNE,,81_33.0,George_Henry,81_33,,,ObjectId(63118131b9368b44567ef794),false,,,,81_33_4897,,,,1881,,4897,false,,"Swinton_John,Hartmann_Leo",false,false,,,recXG0NbkMVR4CQjL,33.    Henry George.,Letter,,Jun,false,,M_681,,checked,271,33,,,,,,,2,false,81:33,"Writing to Swinton to introduce Hartmann (see «— :32), M comments on George's Progress and poverty [«— :23): it is objectively “a last attempt to save the capitalistic regime,” prefigured by the Ricardian socialists and already discussed in M’s book on Proudhon (#M681). "
,2020-12-17T01:44:33.000Z,JUNE,,81_33.1,George_Henry,81_33,,,ObjectId(63118131b9368b44567ef795),false,,,,81_33_4898,,,,1881,,4898,false,,Sorge_Friedrich,false,false,,,rec323QDofYr0i6R2,33.    Henry George.,Letter,,Jun,false,,,,checked,102,33,,,,,,,20,false,81:33,"Writing to Sorge, M gives a longer account of the economic ancestry of this “panacea monger” [—► :61J."
,2020-12-17T01:44:33.000Z,JUNE,,81_34.0,,81_34,,checked,ObjectId(63118131b9368b44567ef796),false,,,,81_34_4899,,,,1881,,4899,false,,Kautsky_Karl,true,true,,,recslK5zWj83IuiTC,34. Lingenau Legacy.,In-Person Meeting,,Jun,false,,,,checked,48,34,,,,,,,17,false,81:34,Kautsky visits M in connection with this affair.
,2020-12-17T01:44:33.000Z,JUNE,,81_35.1,Scotland,81_35,,,ObjectId(63118131b9368b44567ef797),false,,,,81_35_4901,,,,1881,,4901,false,,Banner_Robert,false,true,,,recYltnabuDVuKk7u,35. British Affairs.,Letter,,June,false,,,,checked,135,35,,,,,,,3,true,81:35,"Robert Banner writes M about a forthcoming congress of Scottish socialists, and asks his advice and help in building a socialist party."
,2020-12-17T01:44:33.000Z,JUNE,,81_35.0,,81_35,,,ObjectId(63118131b9368b44567ef798),false,,,,81_35_4900,,,,1881,,4900,false,,Hyndman_Henry Mayers,false,false,,,recb3FeOgiS7eBq6i,35. British Affairs.,"Letter,Reading/Study",,June,false,,M_129,,checked,190,35,,Capital,,Hyndman_Henry Mayers,,,A,false,81:35,Hyndman’s England for all is pubd with two chapters plagiarized from Capital (with errors) without mentioning M’s name. In letters to M (e.g.. June 5) Hyndman gives various excuses [-» :38).
,2020-12-17T01:44:33.000Z,JUNE,,81_36.0,,81_36,,,ObjectId(63118131b9368b44567ef799),false,,,,81_36_4902,,,,1881,,4902,false,,"Schöler_Lina,Longuet_Jenny Caroline,Engels_Friedrich",false,false,,,recXJO53NYqHKUxnD,36.    Personal.,"In-Person Meeting,Letter,Health",,Jun,false,,,,checked,215,36,,,,,,,5,false,81:36,"A family friend. Lina Scholer, arrives unexpectedly, and stays with the M family for about a month; her presence is very good for Mrs. M, whose condition is deteriorating (as reported June 17 by E to Jenny Longuet)."
,2020-12-22T12:20:09.000Z,JUNE,,81_36.1,,81_36,,,ObjectId(63118131b9368b44567ef79a),false,,,,81_36_4903,,Eastbourne,,1881,20,4903,false,,Marx_Jenny,false,false,,,recrNMRHkllcOXBHT,36.    Personal.,"Travel,Family",,Jun,false,,,Jul,checked,40,36,checked,,,,,,D,false,81:36,M and his wife go to stay in Eastbourne.
,2020-12-17T01:44:33.000Z,JULY,,81_37.0,,81_37,checked,,ObjectId(63118131b9368b44567ef79b),false,,Labour Standard (London),,81_37_4904,,,,1881,,4904,false,,,false,false,,,rec1uJ5RA0PGc6liI,37.    The Labour Standard Series.,Publication,,Jul,false,,,,,52,37,,,,,,,2,false,81:37,"E’s seventh article, “American food (#E16), is pubd."
,2020-12-22T12:20:26.000Z,JULY,,81_37.1,,81_37,checked,,ObjectId(63118131b9368b44567ef79c),false,,Labour Standard (London),,81_37_4905,,,,1881,,4905,false,,,false,true,,,recrrhsdOPszl7N1Z,37.    The Labour Standard Series.,"Writing,Publication",,Jul,false,,,,,97,37,,,,,,,A,true,81:37,"E writes the eighth article, “The wages theory of the Anti-Corn Law League” (#E895); pubd July 9."
,2020-12-22T12:20:47.000Z,JULY,,81_37.3,,81_37,checked,,ObjectId(63118131b9368b44567ef79d),false,,Labour Standard (London),,81_37_4907,,,,1881,,4907,false,,,false,true,,,reclvGSVExguv5S8U,37.    The Labour Standard Series.,Writing,,Jul,false,,,,,67,37,,,,,,,D,true,81:37,E writes the 11th article. “Cotton and iron” (#E187); pubd July 30.
,2020-12-22T12:20:37.000Z,JULY,,81_37.2,Bismarck_Otto von,81_37,checked,,ObjectId(63118131b9368b44567ef79e),false,,Labour Standard (London),,81_37_4906,,,,1881,,4906,false,,,false,true,,,rec6QP5xsLoGCcL9H,37.    The Labour Standard Series.,Writing,,Jul,false,,,,,147,37,,,,,,,M,true,81:37,"E writes the ninth and tenth articles, ""A working men’s party” (#E921) and ""Bismarck and the German working men's party"" (#E81); both pubd July 23."
,2020-12-17T01:44:33.000Z,JULY,,81_38.0,,81_38,,,ObjectId(63118131b9368b44567ef79f),false,,,,81_38_4908,,,,1881,,4908,false,,Hyndman_Henry Mayers,false,false,,,rec4mSSxQsxRA9JdS,38.    Hyndman.,"Letter,Friendship Logistics",,Jul,false,,,,checked,167,38,,,,,,,2,false,81:38,"In a letter to Hyndman, M dissects his excuses [<— :35] in objective fashion, assuming continued personal relations. (But in fact a personal estrangement begins here.)"
,2020-12-17T01:44:33.000Z,JULY,,81_39.0,Terry_Ellen,81_39,checked,,ObjectId(63118131b9368b44567ef7a0),false,,,,81_39_4909,,,,1881,,4909,false,,Marx-Aveling_Eleanor,false,false,,,recixG2N91smeuglV,39.    Eleanor Marx.,Event,,Jul,false,,,,,270,39,,,,,,,5,false,81:39,"E attends a theatrical performance at the Dilettante Club theater with Eleanor in the cast. E observes (letter to M, July 7) that she is “very good in the passionate scenes,” but too obviously takes Ellen Terry as her model; she will soon “strike out a line of her own.”"
,2020-12-17T01:44:33.000Z,JULY,,81_40.0,,81_40,,checked,ObjectId(63118131b9368b44567ef7a1),false,,,,81_40_4910,,,,1881,,4910,false,,Marx_Jenny,false,false,,,recfI6w2UggUxidSO,40. Personal.,"Family,Travel",,Jul,false,,,,checked,47,40,,,,,,,20,false,81:40,M and his wife return from Eastbourne [+- :36).
,2020-12-17T01:44:33.000Z,JULY,,81_40.1,,81_40,,,ObjectId(63118131b9368b44567ef7a2),false,,,,81_40_4911,,,,1881,,4911,false,,"Marx_Jenny,Longuet_Jenny Caroline",true,true,,,rec4wSgTNe2CVmvcf,40. Personal.,"Travel,Family",,Jul,false,,,,checked,161,40,,,,,,,26,false,81:40,"With the permission of Mrs. M’s doctor, M takes his wife to visit their daughter Jenny at the Longuet home in Argenteuil. near Paris. (For this visit, see —:43.)"
,2020-12-17T01:44:33.000Z,JULY,,81_41.0,,81_41,checked,,ObjectId(63118131b9368b44567ef7a3),false,,,,81_41_4912,,Yorkshire,,1881,22,4912,false,,,false,false,,,recwOnqppZlL29dRz,41. Engels on Holiday.,Travel,,Jul,false,,,Aug,,42,41,,,,,,,28,false,81:41,"E sojourns in Bridlington Quay, Yorkshire."
,2020-12-17T01:44:33.000Z,AUGUST,,81_42.0,,81_42,checked,,ObjectId(63118131b9368b44567ef7a4),false,,Labour Standard (London),,81_42_4913,,,,1881,2,4913,false,,,false,true,,,reci6EEMIk7EPZeVa,42.    The Labour Standard Series.,"Writing,Publication",,Aug,false,,,Aug,,115,42,,,,,,,1,true,81:42,"E writes his 12th (and last) article in the series, “Social classes—necessary and superfluous” (#E753); pubd Aug 6."
,2020-12-22T12:21:48.000Z,AUGUST,,81_42.1,,81_42,checked,,ObjectId(63118131b9368b44567ef7a5),false,,,,81_42_4914,,,,1881,,4914,false,,Kautsky_Karl,false,true,,,rec1UVdNASA6CxIUS,42.    The Labour Standard Series.,"Letter,Publication Logistics",,Aug,false,,,,,365,42,,,,,,,"10, 15",true,81:42,"When editor Shipton objects to a mild article by Kautsky as too strong for his readers, E writes Shipton terminating his own series. E’s main reason (E to M, Aug 11) is disappointment at the lack of response to his articles and the absence of any effect on the rest of the paper; the British workers need a shaking-up by the loss of Britain’s “industrial monopoly.”"
,2020-12-17T01:44:33.000Z,AUGUST,,81_43.0,French History,81_43,,,ObjectId(63118131b9368b44567ef7a6),false,,,checked,81_43_4915,,Argenteuil,,1881,,4915,false,,"Longuet_Charles,Longuet_Jenny Caroline,Marx_Jenny",false,false,,,rec0jfeWNuW4OpQsa,43. Marx Family in France.,"In-Person Meeting,Travel,Family,Reading/Study",,Aug,false,,,,checked,387,43,,,,Fleury_Charles,,,,false,81:43,"Since July 26, M and his wife are staying at the Longuets in Argenteuil, near Paris. Mrs. M's condition fluctuates; M urges her to return home, without avail. For this period, MEW Daten states: “M makes notes on land ownership, artisanry, guilds, and finances, also in the situation of the French peasant on the eve of the French Revolution. He reads and excerpts Fleury’s book on 1789.”"
,2020-12-17T01:44:33.000Z,AUGUST,,81_43.1,,81_43,,,ObjectId(63118131b9368b44567ef7a7),true,,,,81_43_4916,,Paris,,1881,-8,4916,false,,"Lavrov_Pyotr,Hirsch_Karl",false,true,,,recMgXjNG3W5vY0IL,43. Marx Family in France.,"Travel,In-Person Meeting",,Aug,false,,,,checked,54,43,,,,,,,3,false,81:43,M stays in nearby Paris; meets with Lavrov and Hirsch.
,2020-12-17T01:44:33.000Z,AUGUST,,81_43.2,,81_43,,,ObjectId(63118131b9368b44567ef7a8),false,,,,81_43_4917,,Paris,,1881,,4917,false,,Marx_Jenny,false,false,,,rechFyVv6ZuB8rDdN,43. Marx Family in France.,"Family,Travel",,Aug,false,,,,checked,41,43,,,,,,,7,false,81:43,M takes his wife on a ride through Paris.
,2020-12-17T01:44:33.000Z,AUGUST,,81_43.3,,81_43,,,ObjectId(63118131b9368b44567ef7a9),false,,,,81_43_4918,,,,1881,,4918,false,,Jaclard,true,true,,,reckANViL2EQwFP4X,43. Marx Family in France.,In-Person Meeting,,Aug,false,,,,checked,98,43,,,,,,,8,false,81:43,Jaclard visits M and informs him about the French movement and the coming parliamentary elections.
,2020-12-17T01:44:33.000Z,AUGUST,,81_43.4,,81_43,,,ObjectId(63118131b9368b44567ef7aa),false,,,,81_43_4919,,,,1881,,4919,false,,Lissagaray_Hyppolite-Prosper-Olivier,true,true,,,recrAZBG2C2AaJMMG,43. Marx Family in France.,In-Person Meeting,,Aug,false,,,,checked,48,43,,,,,,,9,false,81:43,"Lissagaray visits M, discussing similar topics. "
,2020-12-17T01:44:33.000Z,AUGUST,,81_43.5,,81_43,,,ObjectId(63118131b9368b44567ef7ab),false,,,,81_43_4920,,,,1881,,4920,false,,Marx-Aveling_Eleanor,false,false,,,recozwPvkBGdWt2DM,43. Marx Family in France.,"Letter,Family,Health",,Aug,false,,,,checked,82,43,,,,,,,16,false,81:43,M receives word that daughter Eleanor is very ill and is refusing to see a doctor.
,2020-12-17T01:44:33.000Z,AUGUST,,81_43.6,,81_43,,,ObjectId(63118131b9368b44567ef7ac),false,,,,81_43_4921,,London,,1881,,4921,false,,"Marx_Jenny,Marx-Aveling_Eleanor",false,false,,,recPXIT7uevctidLQ,43. Marx Family in France.,"Travel,Family",,Aug,false,,,,checked,83,43,,,,,,,17,false,81:43,M returns hurriedly to London to go to Eleanor. (Mrs. M will follow in a few days.)
,2020-12-17T01:44:33.000Z,AUGUST,,81_43.7,,81_43,,,ObjectId(63118131b9368b44567ef7ad),false,,,,81_43_4922,,,,1881,,4922,false,,Marx-Aveling_Eleanor,false,false,,,recmFB4LhgXR08X4f,43. Marx Family in France.,"Health,Family",,Aug,false,,,,checked,95,43,,,,,,,18,false,81:43,"M reaches Eleanor’s bedside and immediately makes arrangements for a doctor’s examination, etc."
