entry_id,year,id,ME_Cyclopedia_id,chron_section,header,header_id,start_approx,month_start,day_start,end_approx,month_end,day_end,text,len,M,E,category,interaction_with,meeting_of,about,read,published_in,where,annos,book,Register_ref,reading,writing,social_network,write,pub,visit,meet,travel,labeled,manual_label,not_in_chronicle,notes,ME_Register,Notebooks_Marx,ME_Register_auto,Entities,03_Register_auto
92_8_5998,1892,5998,92:8,FEBRUARY,8.    German Movement.,8,,Feb,19,,,,"E’s letter to Bebel discusses the danger of a turn to the right and to antisocialist persecution on the part of the German government, in order to smash the advancing movement.",176,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_9_5999,1892,5999,92:9,FEBRUARY,9.    Gift to Austrians.,9,,Feb,19,,,,E instructs publisher Dietz to turn over all payments due him to the party treasury of the Austrian Social-Democrats; E so informs V. Adler [«— 91:37; —► :26].,159,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_10_6000,1892,6000,92:10,FEBRUARY,10.   Theory.,10,,Feb,4,,,,"In a letter to Schmidt, E discusses Wolf’s article on the average rate of proAt in Marx, and Schmidt’s reply to Wolf [«- :4). E also again [«- 91:57] gives advice on how to study Hegel.",185,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_11_6007,1892,6007,92:11,FEBRUARY,11.    W&P.,11,,Feb,,,,,E’s essay “Socialism in Germany’’ in its enlarged German version (#E757B) [«- :5] is pubd in NZ.,96,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_11_6001,1892,6001,92:11,FEBRUARY,11.    W&P.,11,,Feb,1,,,,"For publ of an Italian trans of “Socialism in Germany“ (#E757A), see «- :5. ",76,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,ME_33
92_11_6002,1892,6002,92:11,FEBRUARY,11.    W&P.,11,,Feb,2,,,,"Turati sends E a copy of La Tribuna (Rome) with an article by G. Bovio criticizing this essay, i.e., its first part (pubd Jan 16), and asks E to reply to it. Bovio claims that the German socialists lay no store by the form of the proletariat’s political rule. ",260,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,ME_33
92_11_6003,1892,6003,92:11,FEBRUARY,11.    W&P.,11,,Feb,6,,,,"E writes a reply to Bovio (#E669) and sends it to Turati; pubd in Critica Sociale, Feb 16. ",91,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
92_11_6004,1892,6004,92:11,FEBRUARY,11.    W&P.,11,,Feb,10,,,,"Complying with the request of the Polish socialist 6migr6 Stanislaw Mendel-son, E writes a preface (#E615) for a Polish edn of the Com Manifesto; he sends it to Mendelson on Feb 11 (pubd Feb 27 in the journal Przed&wit, and then in the Manifesto brochure) [-* :20].",265,,,,,,,,,,,Communist Manifesto,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
92_11_6006,1892,6006,92:11,FEBRUARY,11.    W&P.,11,checked,Feb,20,,,,"or earlier: On request (Jan D) from Dietz for the Reichstag Fraction, E drafts an address greeting Bebel on the 25th anniversary (Feb 22) of his entrance into parliamentary activity; see #E341.5. (The Fraction does not use E’s draft, and it is not extant.)",256,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_11_6005,1892,6005,92:11,FEBRUARY,11.    W&P.,11,,Feb,M,,Apr,,"E works at editing Aveling’s trans of Socialism: Utopian and scientific (#E759), and writes an intro to the English edn (#E762).",128,,,,,,,,,,,Socialism: Utopian and Scientific,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
92_12_6009,1892,6009,92:12,MARCH,12. German Affairs.,12,,Mar,5,,,,E returns the ms of Das Erfurter Programm to Kautsky and apologizes for being able to read only the first 16 pages (most of which he recommends dropping).,154,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_12_6010,1892,6010,92:12,MARCH,12. German Affairs.,12,,Mar,8,,,,"In a letter to Bebel, E discusses the economic situation in Germany.",68,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_12_6008,1892,6008,92:12,MARCH,12. German Affairs.,12,,Mar,A,,,,"E is visited by the Social-Democratic miner August Siegel, who emigrated from Germany because of government harassment; E gives him financial aid and helps him look for work. ",175,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,,,
92_13_6011,1892,6011,92:13,MARCH,13. French Movement.,13,,Mar,"5, 14",,,,"In letters to Paul Lafargue, E involves himself in working out the French party’s policy toward both wings of the Blanquists, the Boulangist-Blanquists (Granger group) and the traditional group (Vaillant group). E strongly attacks any alliance with the Granger group, who committed “treason” to the movement [—► :22). ",318,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_13_6012,1892,6012,92:13,MARCH,13. French Movement.,13,,Mar,17,,,,"For the 21st anniversary of the Paris Commune E writes a greeting to the French workers (#E344); pubd in he Socialiste, Mar 26.",127,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
92_14_6013,1892,6013,92:14,MARCH,14. English Movement.,14,,Mar,,,Apr,,"E works with Eleanor M and Aveling, who are involved in May Day preparations on behalf of the Legal Eight Hours and International Labour League, trying to achieve unity of action by all socialist and workers’ groups. In a number of letters (Mar 14 to Laura Lafargue, Mar 16 to Bebel, Apr 20 to Kautsky) E describes the “play of intrigues” and maneuvers by the SDF, TU Council, etc.",381,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_15_6014,1892,6014,92:15,MARCH,15.    American Affairs.,15,,Mar,30,,,,"In a letter to Schlüter, E reviews the reasons why the movement is retarded in the US, esp the playing-off of native vs immigrant and various immigrant groups against each other.",178,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_16_6015,1892,6015,92:16,MARCH,16. Russian Affairs.,16,,Mar,15,checked,Sep,25,"E corresponds with Danielson on the economic situation in Russia and its prospects; he gets material from Danielson on the subject, incl economic journals and books, i.a. Vol. 1 of Itogi statistiko-ekonomicheskikh issledovani, proisvedyonnykh zemstvami. E emphasizes the growth of capitalist relations in Russia, the transformation of the peasant community (obshchina) and the proletarianization of a large part of the peasantry. In his letter of Mar 15 he states flatly: “We shall have to treat the obshchina as a dream of the past, and reckon, in future, with a Capitalist Russia” [—► :29,48].",595,,,,,,,,,,,,,checked,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_17_6016,1892,6016,92:17,MARCH,17. Italian Movement.,17,checked,Mar,10,,,,"From Labriola, E receives the program of the Italian workers’ party based on decisions of the Milan Congress, also material on the unemployed movement in Rome, and info on the situation in Italy generally.",205,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_18_6017,1892,6017,92:18,MARCH,18.    Mehring: Pro and Con.,18,,Mar,8,,,,"In a letter to Bebel, E reports that Mehring is so put out by neglect of his book on Eugen Richter in NZ and Vorwärts that he has written Bernstein he is thinking of withdrawing from politics (i.e., leaving the party). E defends the practice of the socialist press—so different from the bourgeois literary world in which Mehring developed—of not publicizing books just because they are written by a comrade; better no publicity than advertisements for every piece of “party trash.” E has also just read Mehring’s Deutsche Sozialdemokratie (third edn of 1879), and comments on the passages in which Mehring discusses his anti-Social-Democratic turn of 1876. ",657,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_18_6018,1892,6018,92:18,MARCH,18.    Mehring: Pro and Con.,18,,Mar,16,,,,"Again to Bebel, E discusses Mehring’s essay on the “Lessing legend” in NZ; this he praises enthusiastically: at last historical materialism, which for 20 years has been a swaggering phrase, is finally used properly, as a guideline to the study of history.",255,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_19_6019,1892,6019,92:19,MARCH,19.    Dueling.,19,,Mar,30,,,,"Responding to a query (Mar 26) from P. Martignetti, E opines that accepting a challenge to a duel (from an army officer yet) is a mistake; there may be cases where a duel is unavoidable, but it is senseless to undertake or provoke a duel.",238,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_20_6022,1892,6022,92:20,MARCH,20.    W&P.,20,checked,Mar,,,,,"The Polish edn of the Com Manifesto is pubd, with a new preface by E (#E615).",77,,,,,,,,,,,Communist Manifesto,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_20_6020,1892,6020,92:20,MARCH,20.    W&P.,20,,Mar,29,,,,E writes the preface (#E609) to the second German edn of M’s Poverty of philosophy (#M681) [—► :31).,100,,,,,,,,,,,The Poverty of Philosophy,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,"M_681,ME_33"
92_20_6021,1892,6021,92:20,MARCH,20.    W&P.,20,,Mar,29,,,,"The British edn of the Wischnewetzky trans of Condition of the working class (#E171) is pubd, with a new preface by E (#El75).",126,,,,,,,,,,,Condition of the Working Class in England,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,"M_681,ME_33"
92_21_6023,1892,6023,92:21,MARCH,21.   Personal.,21,,Mar,14,,,,"On the anniversary of M’s death, writes E to Laura Lafargue, “we” have visited the grave in Highgate Cemetery: a small cypress has been planted by Eleanor M; crocuses are blooming; and ivy from Ulrich von Hutten’s grave—planted by Motteler—is well rooted.",255,,,,,,,,,,,,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,,,
92_21_6024,1892,6024,92:21,MARCH,21.   Personal.,21,checked,Mar,20,,Mar,26,E is on holiday in Ryde.,24,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_22_6025,1892,6025,92:22,APRIL,22.   International Affairs.,22,,Apr,1,,,,"E is interviewed by a correspondent of L’Eclair, E. Massard, mainly on the international situation. ",100,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_22_6026,1892,6026,92:22,APRIL,22.   International Affairs.,22,,Apr,3,,,,E revises Massard’s notes on the interview.,43,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_22_6027,1892,6027,92:22,APRIL,22.   International Affairs.,22,,Apr,6,,,,The interview (#E390) is pubd in L’Eclair.,42,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_22_6028,1892,6028,92:22,APRIL,22.   International Affairs.,22,,Apr,16,,,,"It is reprinted in Le Socialiste, except the last two sections.",63,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_22_6030,1892,6030,92:22,APRIL,22.   International Affairs.,22,,Apr,19,,,,"In a letter to Laura Lafargue, E continues his discussion [«— :13] of policy vis-ä-vis the two Blanquist groups in France; this letter is the longest and most thorough analysis. ",178,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_22_6031,1892,6031,92:22,APRIL,22.   International Affairs.,22,,Apr,20,,,,"In a letter to Kautsky, E continues his account of maneuvers on May Day preparations in London (cf«— :14).",106,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_22_6029,1892,6029,92:22,APRIL,22.   International Affairs.,22,,Apr,M,,,,The Russian populist N. S. Rusanov visits E; they discuss the economic situation in Russia and the prospects of capitalist development (cf <— :16). ,148,,,,,,,,,,,,,,,checked,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,,,
92_23_6032,1892,6032,92:23,APRIL,23.   W&P.,23,,Apr,20,,,,"E finishes, and dates, his intro (#E762) to the English edn of Socialism: Utopian and scientific (#E759), dealing with problems of historical materialism [—► :31). ",164,,,,,,,,,,,Socialism: Utopian and Scientific,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_23_6033,1892,6033,92:23,APRIL,23.   W&P.,23,,Apr,20,,,-27,"In correspondence with Dietz, who has acquired Wigand’s rights to E’s Condition of the working class (#E171), E agrees to a new German edn with minimum additions; he agrees to do a new preface (#El 76) and some explanatory notes [-+ :36].",238,,,,,,,,,,,Condition of the Working Class in England,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_24_6038,1892,6038,92:24,MAY,24.   May Day.,24,,May,,,,,"From Stanislaw Mendelson, E receives Polish flysheets issued for May 1 in Lvov and Cracow.",90,,,,,,,,,,,,,,,checked,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_24_6034,1892,6034,92:24,MAY,24.   May Day.,24,,May,1,,,,"E participates in the May Day demonstration in London, which is esp huge, since May 1 falls on Sunday. E is with Platform 14, which he describes as “the international platform,” incl many foreigners as well as Britishers. ",222,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_24_6035,1892,6035,92:24,MAY,24.   May Day.,24,,May,2,,,,"The Daily Chronicle runs a caricature sketch of the scene around Platform 14, showing the enormous crowd before it and some of the speakers on the platform; Stepniak, Aveling, and Mrs. Cunninghame Graham are named; E and Eleanor M are prob among the other figures shown. (See reproduction in MEW 38: opp. 336.) ",311,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_24_6036,1892,6036,92:24,MAY,24.   May Day.,24,,May,3,,,,"In a letter to Laura Lafargue, E enthusiastically reports the “triumph” of “our” two platforms among the throng. He adds that he is glad that May Day went quietly everywhere: “The idea that the 1st of May is to be a day of rows and riots is a mere trap set by the bourgeois.... We want to show our strength, that’s all”—and at times of our own choosing. (E also gives Bebel a brief report. May 7.)",397,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_24_6037,1892,6037,92:24,MAY,24.   May Day.,24,checked,May,5,,,,"From Labriola, E receives info on the May Day demonstrations in various Italian cities.",87,,,,,,,,,,,,,,,checked,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_25_6039,1892,6039,92:25,MAY,25.    French Movement.,25,,May,2,,,-10,"E follows the course of the municipal elections (May 1, 8), and greets the party’s successes in the campaign. ",110,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_25_6040,1892,6040,92:25,MAY,25.    French Movement.,25,,May,27,,,,"Since the party is planning to publish a daily paper, E urges that it must have an international news editor who can report on the English and German movements—and Laura Lafargue is “the only person in toute la belle France” who can do this. But E insists that in this capacity Laura must be made a regular editorial board member, and paid accordingly. “Paul is too much of an hidalgo to think of, or to press, such matters,” hence Laura must insist on it.",456,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
92_26_6041,1892,6041,92:26,MAY,26.    Austrian Movement.,26,,May,19,,,,"On behalf also of Bebel and Singer (who are visiting in London), E makes a proposal to Victor Adler, who they know is in bad financial straits. Since E has already arranged that his publishers’ payments be turned over to the Austrian party [«— :9), E now wants them to go to Adler, so as to ensure his services to the Austrian movement. ",337,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_26_6042,1892,6042,92:26,MAY,26.    Austrian Movement.,26,,May,31,,,,"E sends greetings (#E813.5) to the third congress of the Austrian party; pubd in the Vienna Arbeiter-Ztg, June 10.",114,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_27_6043,1892,6043,92:27,MAY,27.    German Movement.,27,,May,15,,June,1,"Bebel and Paul Singer are in London on a visit, Bebel staying with E, Singer with Bernstein; they jointly discuss problems of the German movement [—► :29J.",155,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,,,
92_28_6045,1892,6045,92:28,MAY,28. Friends.,28,,May,,,Jul,,"Since Karl Kautsky (May 13) wants E to persuade Louise Kautsky to stop using this name and change to “Strasser-Kautsky,” E gets involved in a three-month polemical exchange on the subject (letters of May 17, June 25, July 5) in which he, as usual, takes Louise’s side, explaining why Louise does not want to drop the name which is becoming somewhat known in the party.",368,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_28_6044,1892,6044,92:28,MAY,28. Friends.,28,,May,17,,June,,"Schorlem-mer is fatally ill; at 58 he is “dying of senile marasmus while his mother is still alive and in perfect health!” E corresponds with his friend’s brother and doctors, and visits him in Manchester [-► :30].",214,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,,,
92_29_6046,1892,6046,92:29,JUNE,29.    Movement Affairs.,29,,June,9,,,-17,E is visited several times by a delegation of German mine workers who are attending an international mine workers’ congress in London; they discuss problems of the German miners’ struggles.,189,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,,,
92_29_6048,1892,6048,92:29,JUNE,29.    Movement Affairs.,29,,Jun,18,,,,"E reports to Sorge on his discussions with Bebel and Singer [«- .27). In confidence he relates that both see Liebknecht as a worn-out figure, “a positive hindrance for the party,” a man who failed to develop, a very bad editor of Vorwärts. E recommends pensioning him off somehow, but it is difficult to get him out.",316,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_29_7550,1892,7550,92:29,JUNE,29.    Movement Affairs.,29,,Jun,18,,,,"In a letter to Danielson [«- :16) E continues his argument that Russia’s capitalist development of industry was an unavoidable necessity after the Crimean War: “All governments, be they ever so absolute, are in the final instance but the executors of the economic necessities of the national situation.”",303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92_29_6047,1892,6047,92:29,JUNE,29.    Movement Affairs.,29,,June,M,,July,25,"E follows the course of the parliamentary campaign and election in England (July 7-24), and discusses the problems of the movement for an independent workers’ party, in correspondence (e.g., June 20 to Bebel) before the election takes place [—► :32). ",251,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_30_6049,1892,6049,92:30,JUNE,30. Schorlemmer.,30,,June,2,,June,4,"E goes to Manchester to visit Schorlemmer, who is dying [<— :28). ",66,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,,,
92_30_6050,1892,6050,92:30,JUNE,30. Schorlemmer.,30,,June,9,,,-20,"E writes to various friends (Laura Lafargue, Kautsky, Bebel) to acquaint them with Schorlemmer’s condition. ",108,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
92_30_6051,1892,6051,92:30,JUNE,30. Schorlemmer.,30,,June,27,,,,Schorlemmer dies; autopsy shows cancer.,39,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_30_6052,1892,6052,92:30,JUNE,30. Schorlemmer.,30,,June,29,,July,2,E is in Manchester for the funeral [—► :34).,44,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_31_6055,1892,6055,92:31,JUNE,31. W&P.,31,,June,10,,,,E’s greetings to the Austrian party congress (#E813.5) [<- :26] are pubd.,73,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,M_681
92_31_6053,1892,6053,92:31,JUNE,31. W&P.,31,,June,A,,,,"The second German edn of M’s Poverty of philosophy (#M681) is pubd, with a new preface by E (#E609).",100,,,,,,,,,,,The Poverty of Philosophy,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,M_681
92_31_6054,1892,6054,92:31,JUNE,31. W&P.,31,,June,A,,,,"(by June 11): E makes a German trans of his intro (#E762) to the English edn of Socialism: Utopian and scientific (#E759) (he sends it to Kautsky for NZ, July 5) [-» :49). ",172,,,,,,,,,,,Socialism: Utopian and Scientific,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_32_6056,1892,6056,92:32,JULY,32.    English Affairs.,32,,July,5,,,,"In a letter to Bebel, E criticizes a Vorwärts article (July 2) on the English election [cf «- :29], esp its thesis that the Tories are more favorable to the workers than the Liberals; refuting this, he analyzes the class role of both parties and the three types of “workers’ candidates.""",287,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_32_7582,1892,7582,92:32,JULY,32.    English Affairs.,32,,July,5,,,,"In a letter to Kautsky, E opines that an independent labor party is on the way; hopefully, this is the last election fought out only between the two official parties. ",167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92_32_6057,1892,6057,92:32,JULY,32.    English Affairs.,32,,July,7,,,-25,"In a number of letters (to Bebel, Laura Lafargue, Bernstein) E waxes ever more hopeful and enthusiastic about the result of the election, esp the victory of three real workers’ candidates (Keir Hardie, John Burns, J. H. Wilson).",228,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_33_6058,1892,6058,92:33,JULY,33.    German Movement.,33,,July,23,,,,"E writes a monitory letter to Bebel about Vollmar’s advocacy of state socialism; he opines that there will prob have to be a break with him this year or next. E gives three points of advice on how to deal with his maneuverist intrigues in the party, esp the need to go over from defense to offense.",298,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
92_34_6059,1892,6059,92:34,JULY,34.   Schorlemmer.,34,,July,1,,,,E attends Schorlemmer’s funeral (<- :30J in Manchester. He writes an obituary on him (#E125).,93,,,,,,,,,,,,,,,checked,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
92_34_6060,1892,6060,92:34,JULY,34.   Schorlemmer.,34,,July,2,,,,E returns to London.,20,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_34_6061,1892,6061,92:34,JULY,34.   Schorlemmer.,34,,July,3,,,,The obituary is pubd in Vorwärts.,33,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_35_6062,1892,6062,92:35,JULY,35.   G. B. Shaw.,35,,July,7,,,,"E suggests to Bebel that when he writes Shaw, he should refer him to C. Schmidt’s recent refutation in NZ of the “Austrian theory of value” (similar to W. S. Jevons’s). Note: The previous month the Fabians pubd Shaw’s “Fabian Election Manifesto, 1892” calling suddenly for a working-class party—a temporary aberration on the Fabians' part. Apparently this has aroused some hope for Shaw in E’s breast; he recalls that in 1887 Shaw had come out in a series of articles as a champion of Jevons’ economics H :44j.",510,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
92_36_6063,1892,6063,92:36,JULY,36.   W&P.,36,,July,21,,,,"E finishes, and dates, the preface (#E176) to the second German edn of his Condition of the working class (#E171) H :41).",121,,,,,,,,,,,Condition of the Working Class in England,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_37_6064,1892,6064,92:37,JULY,37. Personal.,37,,July,27,,Sep,6,"E sojourns in Ryde. Originally intending to stay till Aug 8/9, he remains here on account of illness [-♦ :43].",110,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_38_6065,1892,6065,92:38,AUGUST,38.   English Affairs.,38,,Aug,19,,,-23,"With great satisfaction, in various letters (to Bebel, Sorge, Louise Kautsky, Adler) E reports the successes of English socialists in the eight-hour-day movement, esp among the Lancashire textile workers who have endorsed an eight-hour law by a great majority.",260,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_39_6066,1892,6066,92:39,AUGUST,"39.   Fabians, Bernstein, Kautsky.",39,,Aug,8,,,,Kautsky writes E explaining why the NZ article on the English election by Eleanor M and Aveling has been shorn of its passages criticizing the sectarianism and opportunism of the SDF and the Fabians: he cites lack of space.,223,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
92_39_6067,1892,6067,92:39,AUGUST,"39.   Fabians, Bernstein, Kautsky.",39,,Aug,12,,,,"Writing to Kautsky, E expresses dissatisfaction with this episode, and stresses the importance of the article’s criticism of the SDF and Fabians—of the former’s futile sectarian ossification of Marxism into dogma and the latter’s futile reformism. To force labor candidates on the Liberals, one must, like Keir Hardie, “keep them at the point of the sword, and not, like the Fabians, fawn on them under false pretences” (—► :44). ",430,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_39_6068,1892,6068,92:39,AUGUST,"39.   Fabians, Bernstein, Kautsky.",39,,Aug,14,,,,"Writing to Bebel, E is dubious about Kautsky’s explanation; part of the reason for striking the passages about the Fabians may be Bernstein’s “funny respect for the Fabians---”",176,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_39_6069,1892,6069,92:39,AUGUST,"39.   Fabians, Bernstein, Kautsky.",39,,Aug,20,,,,"To Bebel, E writes of the nervous disorder which besets Bernstein; he thinks its root lies in Bernstein’s Fabianschwärmerei (enthusiasm for the Fabians): “Neurasthenics are mistrustful, and I am of the opinion that the Lassalle trouble was not only the first symptom of his illness but definitely also the occasion of its outbreak.... Also, I consider overestimation of the Fabians to be responsible for his illness...."" (The “Lassalle trouble“ was the attack on Bernstein for his essay on Lassalle, with its notorious footnote; cf «— 91:61. Thus E diagnoses Bernstein’s faltering nerves as a failure of nerve in the face of political pressure from the right.) I-:57]",667,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
92_40_6070,1892,6070,92:40,AUGUST,40. International Affairs.,40,checked,Aug,2,,,,E receives info on the Danish movement from Gerson Trier.,57,,,,,,,,,,,,,,,checked,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_40_6071,1892,6071,92:40,AUGUST,40. International Affairs.,40,,Aug,4,,Sep,3,"Labriola keeps E informed on the preparation of and course of the founding congress of the Italian workers’ party, Genoa, Aug 14-15.",132,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_41_6072,1892,6072,92:41,AUGUST,41. W&P.,41,,Aug,M,,,,"The second German edn of E’s Condition of the working class (#El 71) is pubd, with a new preface (#E176) [«- :36).",114,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
92_42_6073,1892,6073,92:42,AUGUST,42. Studies.,42,,Aug,,,,,E goes back to his study (begun in the 1840s) of the history of early Christianity; he reads the works of Renan (whom he finds to be quite unreliable as a historian) and the Bible.,180,,,,,,,,,,,,,checked,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
