id,full_name,short_names,last_name,first_name,gabriel_desc,desc,glossary_entry,glossary_desc,mega_digital_url,mega_digital_url2,category,birth,death,nationality_full,nationality,active_in,born,orgs,link,link2,link2_note,Chronicle_Interaction,num_interactions,Chronicle_OCR 2,Chronicle_About,Notebooks_Marx,num_nb,num_pages_cumulative,ME_Library_Books_autostart,chronicle_letters_link,letters_chronicle_2,letters_chronicle_3,Notebooks_Texts,Notebooks_Texts_manual,ME_Register,Chronicle_Yearly,Chronicle_Yearly 2,chronicle_where,chronicle_published_in,MECW_Letters,ME_Register_auto,Chronicle_Yearly 3,Chronicle_Yearly 4,Chronicle_Yearly 5,Chronicle_Yearly 6,interaction_prop,num_interactions_marx,marx_interaction_prop,Padover_Letters,Padover_Letters 2,m_first_meeting_date,m_first_meeting_link,m_first_meeting_notes,m_first_meeting_year,num_letters_from_m,Geldsystem,Associates,Proudhon_Cahiers,Num_About,Imported table,N0_Nietzsche_Books_Read,N0_Nietzsche_Library,B0_Bastiat_Correspondence,JSM00_Letters
Watson_F.,,,Watson,F.,,,,,,,Person,,,,,,,,,,,,0,,,1107_in: Paper read before the Society of Arts,1,1,,,,,,1288_Watson_F._Paper read before the society of arts,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Watteau_Louis,,,Watteau,Louis,,,Watteau_Louis,"(b. 1824) French Blanquist; physician by profession. As a military doctor in Lille, he took part (1851-1853) in a garrison plot and in a secret insurrectionary society; arrested with others, he got five years (1854+). In Belle-Ile prison he became a friend of Blanqui. Subseqly he settled in Brussels; founded the weekly Le Bien-§tre Social (1856+). Blanqui was his guest on a couple of occasions; collaborated on the ed bd of Candide (1865) with other Blanquists. In Nov 1868 he broke politically with Blanqui; reasons not given by the DBMOF, which, by the way, says his pseudonym was Dr. Dunol, and does not mention the one known to M, viz., Denonville. -* 61:15, 26, 30, 41, 49; 66:22.",,,Person,,,,,,,,,,,"66_22_3048,61_49_6769,61_15_7331,61_30_7371,61_30_7374,61_41_7368",6,,61_26_7377,,0,0,,C3048,,,,,,,,,,1037_Marx_Watteau,,,,,,0.0008,6,0.0013,,,,,,,,,,,1,,,,,
Watts_Hunter,,,Watts,Hunter,,,Watts_Hunter,"full John Hunter (d. 1924) English socialist. A leading supporter of Hyndman in the SDF, he replaced Morris as treasurer after the Socialist League split; delegate to the Int’l Socialist Congress of 1891. He stayed with Hyndman in the formation of the British Socialist party and (as a war supporter in 1914) of the National Socialist party. He was also an early member of the Fabian Society. -*• 94:18.",,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,3795_Engels_Hunter Watts,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Watts_John,,,Watts,John,,,Watts_John,"(1818 to 1887) English social reformer, later liberal. A self-educated son of a ribbon weaver, he became an Owenite traveling lecturer; conducted a school in Manchester (1841-1844). In 1844 he abandoned Owenism and went into business to seek his fortune. As a respectable philanthropist, he took part in promoting education and libraries, and was an active supporter of the co-op movement; also pubd tracts against strikes (""the workman's bane"") and The catechism of wages and capital (1867). M (1845) read his early radical tract The facts and fictions of political economists (1842). —► 45:50. #M575.",,,Person,,,,,,,,,,,,0,,,109_The facts and fictions of political economists,1,1,"""1401_The workman's bane & antidote: Comprising the essay on strikes, read at the British Association for the advancement of science, 1861; the history of a mistake; being a tale of Colne strike, 1860-1; and a lecture on the power and influence of co-operative effort. Delivered at the Mechanics' Institution, Manchester, November 6th, 1861""",,,,,1289_Watts_John_Facts and Fictions of Political Economists,,,45_50,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Wayland_Francis,,,Wayland,Francis,,,Wayland_Francis,"(1796 to 1865) American educator; clergyman; pres of Brown U. (1827-1855). In the Dorr Rebellion of 1842 he was a Law and Order leader. M (1859) studied his Elements ofpolit eco (1843; 1st edn, 1837). He usually wrote pop-philosophical books (like Elements of moral science, 1835) and biography. 59:76.",,,Person,,,American,American,,,,,,,,0,,,1039_The Elements of Political Economy,1,11,,,,,,1290_Wayland_Francis_Elements of Political Economy,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Webb_Beatrice,,,Webb,Beatrice,"British sociologist and economist who along with her husband, Sidney, advocated a gradualist approach to social change. Author of works on socialism and trade unionism, she and her husband founded the London School of Economics in 1895.",,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Webb_Sidney James,,,Webb,Sidney James,"British socialist and early member of the Fabian Society, he agitated on behalf of the British labor movement and with his wife, Beatrice, wrote a history of socialism and trade unionism in Britain. He and Beatrice founded the London School of Economics in 1895.",,Webb_Sidney (James),"(1859 to 1947) English socialist; a leader of the Fabian Society. Civil-service clerk in the War Office and Colonial Office (1878-1891); barrister (1885+). Member of the London County Council (1892-1910); MP (1922-1929); colonial secy in the Ramsay MacDonald cabinet, and created Baron Passfield (1929). He was best known for a number of books mostly in collaboration with his wife, n6e Beatrice Potter (1858-1943; Mar. 1892): e.g., History of trade unionism (1894) and a number of Fabian tracts. 90:5; 93:13; 95:18.",,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Weber_(lawyer),,,Weber,(lawyer),,,,,,,Person,,,,,,,,,,,60_13_2370,1,,,,0,0,,C2370,,,,,,,,,,,,,,,,0.0001,1,0.0002,,,,,,,,,,,0,,,,,
Weber_C. M. von,,,Weber,C. M. von,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,778_Weber_C. M. von_Euryanthe. A romantic opera; libretto by Helmine von Chezy,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Weber_Counselor,,,Weber,Counselor,,,Weber_Counselor,"Prussian counselor-atlaw (Justizrat) in Berlin. He carried on M’s suit against the National Ztg. —His first name, which is never mentioned in M’s correspondence, appears to have defied historical research. -> 60:13, 20, 23, 24, 37, 41, 51,54. #M454.",,,Person,,,,,,,,,,,"60_13_2366,60_20_2384,60_20_2390,60_23_2401,60_34_2421,60_37_2431,60_41_2439,60_51_2447,60_54_2454",9,,,,0,0,,"C2366,C2384,C2390,C2401,C2421,C2431,C2439,C2447,C2454",,,,,,,,,,,,,,,,0.0012,9,0.0020,,,,,,,,,,,0,,,,,
Weber_Georg,,,Weber,Georg,,,Weber_Georg,"(1816 to 1891) German radical Democrat; physician by profession, from Kiel. In the 1840s he was active in the Democratic movement, and prob regarded himself as a sympathizer with M’s communism (though apparently not a CL member). An 6migr6 in Paris in 1844, he contributed to Vorwärts/—often on polit eco—and was a friend of M and Ewerbeck. He returned to Kiel (Oct-Nov 1844); corresponded actively with the League of the Just people in Paris and London, and in 1846 with M’s CCC in Brussels. After taking part in the 1848-1849 revolution, he emigrated to the U.S. (1854); returned to Kiel (1861). -* 44:22; 46:24, 29; 74:23.",,,Person,,,,,,,,,,,"44_22_315,46_24_483,46_29_492,74_23_4288",4,,,,0,0,"""1403_Lehrbuch der Weltgeschichte mit Rücksicht auf Cultur, Literatur und Religionswesen, und einem Abriß der deutschen Literaturgeschichte als Anhang. 8., verb, und erw. Aufl. Bd. 1.2.""","C315,C483,C492",,,,,,,,,,,,,,,,0.0005,2,0.0004,,,,,,,,,,,0,,,,,
Weber_J. M.,,,Weber,J. M.,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,"872_Marx_J. M. Weber, 877_Marx_J. M. Weber, 880_Marx_J. M. Weber, 885_Marx_J. M. Weber, 891_Marx_J. M. Weber, 900_Marx_J. M. Weber, 905_Marx_J. M. Weber, 909_Marx_J. M. Weber, 941_Marx_J. M. Weber, 944_Marx_J. M. Weber",,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Weber_Josef Valentin,,,Weber,Josef Valentin,,,Weber_Joseph Valentin,"Joseph Valentin (1814 to 1895) German worker (watchmaker), from Neustadt (in the Palatinate). In the 1849 Baden campaign he was on the staff of Willich’s free corps; took refuge in Switzerland; joined the CL; 6migr6 in London (1850+). In London he was for many years active in the leadership of theGWEA. —► 61:56.",,,Person,,,,,,,,,,,61_56_6775,1,,,,0,0,,,,,,,,,,,,"1047_Marx_Josef Valentin Weber, 1132_Marx_Josef Valentin Weber",,,,,,0.0001,1,0.0002,,,,,,,,,,,0,,,,,
Weber_Max,,,Weber,Max,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Weber_Wilhelm,,,Weber,Wilhelm,,,Weber_Wilhelm,"German worker (watchmaker) from the Palatinate; son of Joseph Valentin *Weber. A Las sal lean, he emigrated to America (1864), and was pres of the Allgemeine Deutsche Arbeiterverein in NY (1866). According to a letter by M (1867), Countess *Hatzfeldt had paid him to kill Lassalle’s slayer, Count von Racowitza, but he got cold feet and took off for the U.S., with the money. -* 62:12,47.",,,Person,,,,,,,,,,,62_12_2506,1,,62_47_2568,,0,0,,C2506,C2568,,,,,,,,,,,,,,,0.0001,1,0.0002,,,,,,,,,,,1,,,,,
Wedde_Johannes,,,Wedde,Johannes,,,Wedde_Johannes,"(1843 to 1890) German Social-Democratic publicist and pub’r; also a writer (poems, translations from Latin, etc.) under the pen name Silvanus. Active in Hamburg, he began as a private-school teacher (1867-1879). He entered the Social-Democracy in 1872; founded the Hamburg S-D Bürgerzeitung (banned 1887) and the Hamburger Echo. In 1888 he was delegate to the Int’l Socialist Congress (Paris). He died shortly before his election to the Reichstag. -► 77:26.",,,Person,,,,,,,,,,,77_26_4547,1,,,,0,0,,,,,,,,,,,,,,,,,,0.0001,1,0.0002,,,,,,,,,,,0,,,,,
Weerth_Georg,Georg Weerth,['G. Weerth'],Weerth,Georg,"German poet, journalist, and Communist League member, he worked with Marx in Paris, Brussels, and Cologne, and introduced Jenny Marx to her exile in London.",revolutionary poet and writer,Weerth_Georg,"(Ludwig) (1822 to 1856) German revolutionary poet and writer. A commercial employee in the Rhineland, he moved to Bradford, Eng. (1843), for a German textile firm; became close friends with E in Manchester. In 1845 he stayed in Brussels for a while, them moved there (1846), close to M&E. He had been writing since 1843; now (1847) DBZ began publishing his poems and sketches. An active member of the CL and the Demo Assoc in Brussels. With the outbreak of the 1848 revolution, he went to Paris with M&E, later to Cologne, where as a member of the NRZ ed bd he edited its feuilleton (feature) section, which gained considerable popularity. Afterward he did commercial traveling, also working for the CL’s behalf; in the 1850 CL split he sided with M. For some years he continued commercial traveling to Caribbean, Central and S. American countries as well as Europe; contracted a fatal case of yellow fever in Havana in Nov 1855. —E’s judgment on his literary work, even long afterward, was very high: “the first and most important poet of the German proletariat.” A 5-vol. edn of his works was pubd in 1956. —► 43:31; 45:30; 46:21; 47:14; 48:26, 33, 34, 69; 49:28, 29; 51:19, 20, 23, 32, 46, 53, 56; 52:7, 35, 39, 42, 48,49; 55:48; 56:33, 34; 83:25, 29. #E327.",,,Person,1822,1856,German,German,"Rhineland, Bradford, Brussels, Paris, Cologne",,"DBZ,Communist League,NRZ",,,,"43_31_281,45_30_416,46_21_480,47_14_549,48_26_714,48_33_738,48_34_6478,48_69_873,49_28_1085,49_29_1097,51_19_1367,51_20_1372,51_23_1385,51_32_1413,51_53_1472,51_53_1473,51_56_1482,52_7_1517,52_35_1620,52_39_1641,52_42_1653,52_48_1677,52_49_1680,55_48_2020,56_33_2102",25,,"51_46_1455,56_34_2106,83_25_5149,83_29_5161,83_29_5162",,0,0,,"C281,C416,C480,C549,C714,C738,C6478,C873,C1085,C1097,C1372,C1367,C1385,C1413,C1472,C1473,C1482,C1517,C1620,C1653,C1641,C1680,C1677,C2020,C2102,C2106",C1455,,,"""555_Weerth_Georg_Album. Originalpoesieen von Georg Weerth, N... h... s, Friedrich Sass, H. Semmig... Hrsg. H. Püttmann, Borna, 1847"",""822_Weerth_Georg_Leben und Taten des berühmten Ritters Schnapphahnski. In: Neue Rheinische Zeitung, August, September and December 1848 and January 1849"",""823_Weerth_Georg_Die Steuerverweigerung in England bei Gelegenheit der Reform-Bill im Jahre 1832. In: Neue Rheinische Zeitung No. 142 (second edition) and No. 143, November 14 and 15, 1848""",,,,,,,,,,,,0.0034,24,0.0052,,,Dec 1843,43_31_281,,1843,,,9_Weerth_Georg,,5,,,,,
Weerth_Karl,,,Weerth,Karl,,,Weerth_Karl,"(b. 1812) Brother of Georg Weerth; a secondary-school teacher in Detmold, in the field of natural science. In July 1851 Karl was visiting with his brother in London, and July CD, went on to Paris. —► 51:33.",,,Person,1812,,,,,,,,,,51_33_1415,1,,,,0,0,,C1415,,,,,,,,,,,,,,,,0.0001,1,0.0002,,,,,,,,,,,0,,,,,
Wegener_C. F.,,,Wegener,C. F.,,,,,,,Person,,,,,,,,,,,,0,,,663_Über das wahre Verhältnis des Herzogs von Augustenburg,1,2,,,,,,1291_Wegener_C. F._Verhältnis ... Augustenburg,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Wegmann_A.,,,Wegmann,A.,,,,,,,Person,,,,,,,,,,,"72_66_7405,74_23_4289",2,,,,0,0,,,,,,,,,,,,,,,,,,0.0003,0,0.0000,,,,,,,,,,,0,,,,,
Weichsel_F. F.,,,Weichsel,F. F.,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,"""779_Weichsel_F. F._Deutschlands Einheit und der Entwurf des Deutschen Reichsgrundgesetzes, Magdeburg, 1848""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Weiden,,,Weiden,,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,76_24_4453,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Weigelt_Georg Christian,,,Weigelt,Georg Christian,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,"""1404_Die nordfriesischen Inseln vormals und jetzt. Eine Skizze des Landes und seiner Bewohner. 2., umgearb. Aufl. Mit einer Karte der Insel Föhr und der nordfriesischen Inseln vormals und jetzt"", 1405_Die Schiess- und Breschversuche zu Jülich im September 1860. Für Offiziere aller Waffen bearbeitet. Mit 3 Plänen und 7 Ansichten nach photographischer Aufnahme in Tondruck",,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Weill_Alexandre,,,Weill,Alexandre,,,Weill_Alexandre,"orig Abraham (1811 to 1899) Alsatian-born writer, active in France after ten years’ education in Germany and involvement there with the Young Germany movement. Returning to France, he lived in Paris, in close contact with German 6migr§ circles and as correspondent for German papers, e.g., Tele graph für Deutschland. During the 1840s he collaborated on the Dömocratie Pacifique, La Presse, and with L. Blanc. He pubd a study on the German peasants’ war (1847); later came out in defense of constitutional monarchy; under Bonaparte, wrote belles lettres; pubd also writings on Jewish questions. -+ 44:22.",,,Person,,,French,French,,,,,,,44_22_315,1,,,,0,0,1406_Der Bauernkrieg,C315,,,,,,,,,,,,,,,,0.0001,1,0.0002,,,,,,,,,,,0,,,,,
Weiss_Guido,,,Weiss,Guido,,,,,,,Person,,,,,,,,,,,"67_47_3257,75_31_4379",2,,,,0,0,"""1388_Die Wage. Wochenblatt für Politik und Literatur. Hrsg. von Guido Weiß. Mit Beitr. von Johann Jacoby, Ludwig Walesrode u. A.""",C3257,,,,,,,,,,,,,,,,0.0003,2,0.0004,,,,,,,,,,,0,,,,,
Weiss_Johannes,,,Weiss,Johannes,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,3129_Engels_Johannes Weiss,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Weitling_Wilhelm,Wilhelm Weitling,['Weitling'],Weitling,Wilhelm,"German tailor, author, and leading figure among socialist and communist workers in the first half of the nineteenth century, he advocated utopian socialism built on a cult of his personality.",pioneer socialist,,,,,Person,1808,1871,German,German,"Paris, Geneva, London, Brussels, New York, Philadelphia, Berlin, Hamburg, US",,"League of the Just,Communist Correspondence Committee",,,,"44_38_343,46_15_465,46_20_474,46_20_477,46_24_484,46_46_524,48_49_6611,48_55_6612,46_11_7597",9,,"51_15_1356,54_21_1880","2235_Die Menschheit wie sie ist und wie sie sein sollte,2248_Garantien der Harmonie und der Freiheit",2,0,1407_Garantien der Harmonie und Freiheit,"C343,C460,C465,C474,C477,C484,C524,C6611,C6612,C1880",C1356,,,"396_Weitling_Wilhelm_Das Evangelium eines armen Sünders,397_Weitling_Wilhelm_Garantien der Harmonie und Freiheit,""398_Weitling_Wilhelm_Die Menschheit, wie sie ist und wie sie sein sollte""",,,,,,,,,,,,0.0012,9,0.0020,,,,,,,,,,,2,,,,,
Welcker_C.,,,Welcker,C.,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,"""520_Rotteck_C., Welcker_C._Staats-Lexikon oder Encyklopädie der Staatswissenschaften, Bd. 1-15; Supplemente Bd. 1-4, Altona, 1834-1848""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Weld_R. C.,,,Weld,R. C.,,,,,,,Person,,,,,,,,,,,,0,,,623_The statistical companion,1,1,,,,,,"""552_Weld_R. C._On the Condition of the Working Classes in the Inner Ward of St. George's Parish, Hanover Square. In: Journal of the Statistical Society of London, Vol. VI, London, 1843"",""1157_Banfield_Thomas Charles, Weld_R. C._The statistical companion""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Weller_Emil Ottokar,,,Weller,Emil Ottokar,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,1408_Demokratisches Taschenbuch für das deutsche Volk. Anhang: Charakterbilder der französischen Revolution,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Wells_David Arnes,,,Wells,David Arnes,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,1409_Revenue of the United States. Official report.,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Wenning-Ingenheim_Johann N. von,,,Wenning-Ingenheim,Johann N. von,,,,,,,,1790,1831,,,,,,,,,,0,,,2480_Manual of General Civil Law,1,0,,,,,,"""311_Wenning-Ingenheim_Johann N. von_Lehrbuch des Gemeinen Civilrechtes, nach Heise's Grundriss eines Systems des gemeinen Civil-Rechtes zum Behuf von Pandecten- VorUsungen, Bd. 1-3 (4. Aufl.)""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Wermuth_Karl Georg Ludwig,,,Wermuth,Karl Georg Ludwig,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,1410_Die Communisten-Verschwörungen des neunzehnten Jahrhunderts. Im amtlichen Auftrage zur Benutzung der Polizei-Behörden der sämmtlichen deutschen Bundesstaaten auf Grund der betreffenden gerichtlichen und polizeilichen Acten dargestellt. Theil 1.2.,,,,,,,,,,,,ST_72,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Werner_E.,,,Werner,E.,,,,,,,,,,,,,,,,,,"69_26_3509,69_48_3563,69_60_6844",3,,,,0,0,,,,,,,,,,,,,,,,,,0.0004,3,0.0007,,,,,,,,,,,0,,,,,
Wesselowsky,,,Wesselowsky,,,,,,,,Person,,,,,,,,,,,,0,,,823_Memoire présenté à sa Majesté Britannique,1,3,,,,,,1292_Wesselowsky_Memoire présente,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
West_Sir Edward,,,West,Sir Edward,,judge,,,,,Person,,,British,British,,,,https://en.wikipedia.org/wiki/Edward_West,,,,0,,,"427_Price of Corn and Wages of Labour,1307_Essay on the Application of Capital to Land",2,8,,,,,,"841_West_Sir Edward_Price of Corn and Wages of Labour,1293_West_Sir Edward_Application of Capital to Land",,,51_67,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
West_W.,,,West,W.,,,,,,,,,,,,,,,,,,72_49_7434,1,,,,0,0,,,,,,,,,,,,,,,,,,0.0001,1,0.0002,,,,,,,,,,,0,,,,,
Westgarth_William,,,Westgarth,William,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,"""1411_The colony of Victoria: its history, commerce, and gold mining; its social and political institutions; down to the end of 1863. With remarks, incidental and comparative, upon the other Australian colonies""",,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Westminster Review_The,,,Westminster Review,The,,,,,,,Person,,,British,British,,,,https://en.wikipedia.org/wiki/The_Westminster_Review,,,,0,,,"""561_The Westminster Review, Jan 1826"",258_Westminster Review 1842 (Industry and its reward in Great Britain and Ireland),""259_First report of the Childrens' Employment Commissioners ( Westminster Review, 1842);""",3,5,,,,,,1294_Westminster Review_The_First report of the childrens'...,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Weston_John,John Weston,['Weston'],Weston,John,,"socialist, Owenite",Weston_John,"English socialist; handrail maker and carpenter, later a manufacturer; long a socialist propagandist and organizer. He was an early Owenite; active in O’Brien’s National Reform League; treasurer (1869) of the Land and Labour League; active in the Land Tenure Reform Assoc founded by J. S. Mill (1870). —He participated in the founding meeting of the IWMA (1864) and was a member (1864-1872) of the GC, where he still represented the old socialist ideas of Owenism. -► 64:31; 65:33, 35, 38,41; 72:20, 24.",,,Person,,,British,British,,,IWMA,,,,"64_31_2744,65_33_2926,65_33_2927,65_33_2928,65_35_2932,65_38_2940,65_38_2941,65_38_2942,65_41_2946,72_20_7060,72_24_7013",11,,,,0,0,,"C2744,C2926,C2932,C2927,C2928,C2940,C2941,C2942,C2946",,,,,,,,,,,,,,,,0.0015,9,0.0020,,,,,,,,,,,0,,,,,
Westphalen_Caroline von,,,Westphalen,Caroline von,(née Heubel) Ludwig von Westphalen’s second wife and Jenny Marx’s mother.,,Westphalen_Caroline von,"full Amalie Juliane Caroline; n6e Heubel (1776 or 1780 to 1856) Mother of M’s wife Jenny; bom in Salzwedel. Second wife of Ludwig von Westphalen; married in 1812. Her father, Julius Christoph Heubel, a minor government official, came from a Thuringian bourgeois family; he married a cousin of the same family name, Sophie Friederieke Heubel. —Her birth date is given as 1776 by L. von Schwerin-Krosigk, as 1780 by the New Mega index. -► 40:9; 43:13; 44:20, 34; 45:23, 30; 46:9,11; 49:29; 54:36; 56:22, 29, 35.",,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Westphalen_Christian Heinrich Philipp von,,,Westphalen,Christian Heinrich Philipp von,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,1412_Geschichte der Feldzüge des Herzogs Ferdinand von Braunschweig-Lüneburg. Nachgelassenes Manuscript. Hrsg. von F. O. W. H. v. Westphalen. Bd. 1.2.,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Westphalen_Edgar von,,,Westphalen,Edgar von,"Jenny Marx’s only full sibling. An early follower of Karl Marx, he would fight on the side of the Confederacy in the U.S. Civil War before returning to Prussia.",,Westphalen_Edgar von,"full Gerhard Julius Oscar Ludwig Edgar (1819 to 1890) Brother of M’s wife, Jenny; full brother (son of Caroline); closest to Jenny in the family. He went to school with M; attended the U. of Berlin, studying law. In 1845 he became engaged (see C. *Schöler), and in 1846 went to live in Brussels, where, under M’s influence, he became a member of the CCC and considered himself a communist. In 1847 he emigrated to Texas to seek his fortune; returned broke, went back in 1849 and yet again in 1851, this time as a farmer with some success. But he was dogged by yellow fever, and returned to Germany (1865) sick and penniless; lived with the M family for a half year; then moved to Berlin, where he got a minor judiciary job (no doubt through his half-brother Ferdinand) till 1879; in Berlin he pubd a book of poems. After 1879 he lived as a pensioner; died after a long illness in Kreuzberg. His friends considered him rather weak and shiftless, though intelligent. -» 65:36; 74:32. #ME28, ME129.",,,Person,,,,,,,,,,,"65_36_2934,74_32_4313,46_11_7597",3,,,,0,0,1413_Aus Havelland. Gedichte,"C460,C2934",,,,,,,,,,,,,,,,0.0004,3,0.0007,,,,,,,,,,,0,,,,,
Westphalen_Ferdinand von,,,Westphalen,Ferdinand von,"reactionary Prussian interior minister from 1850 to 1858 and eldest half brother of Marx’s wife, Jenny, he thwarted much of Marx’s work through his ministry.",,Westphalen_Ferdinand von,"full Ferdinand Otto Wilhelm Henning (1799 to 1876) Halfbrother of M’s wife, Jenny; son of Ludwig von W.’8 first wife, Lisette. Albeit the reactionary wing of the family, he had much brotherly affection for Jenny. —He was not brought up in Trier like Jenny: when his parents moved there (1816) he remained at school in Salzwedel, then went to the U. of Berlin. From 1819 on, he moved through a series of government posts in the Prussian civil bureaucracy; he was stationed in Trier during two periods: 1820-1822, 1838-1843 (hence also in a period when he could oppose Jenny's marriage—but this is speculative). In 1850-1858 he became interior min in Manteuffel’s cabinet of reaction. A leading liberal’s verdict on him, obviously biased, was: a mediocreminded pedant-bureaucrat. -»51:36.",,,Person,,,,,,,,,,,,0,,51_36_1421,,0,0,,,C1421,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,1,,,,,
Westphalen_Heinrich Georg von,,,Westphalen,Heinrich Georg von,,,,,,,Person,,,,,,,,,,,55_42_2009,1,,,,0,0,,C2009,,,,,,,,,,,,,,,,0.0001,0,0.0000,,,,,,,,,,,0,,,,,
Westphalen_Louise von,,,Westphalen,Louise von,Ferdinand von Westphalen’s wife.,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Westphalen_Ludwig von,,,Westphalen,Ludwig von,"Prussian baron, ranking government official in Trier, and father of Marx’s wife, Jenny. He was an early advocate of socialism, and introduced the concept to Marx.",,Westphalen_Baron Ludwig von,"full Johann Ludwig (1770 to 1842) Father of M’s wife, Jenny. Of an old Brunswick family of government officials, he was the son of Philipp von W. (1724-1792; from 1764, Ritter von W.), who during the Seven Years War had been private secy to Duke Ferdinand of Brunswick. His mother was Jeanie Wishart (1742-1811), daughter of an Edinburgh clergyman of an old Scottish family descended from Campbells and Argylls. Ludwig studied law at Göttingen; became assessor in the Ducal Chamber at Brunswick (1794); married (1798) Lisette von Veltheim (1778-1807), and went to live on an estate just purchased in Mecklenburg. After Lisette died, he was named (1808) gen secy to the Royal Westphalian prefecture in Halberstadt, and then (1809) to a similar post in Salzwedel, which was under French rule till 1813. In 1812 he married again (see Caroline von *W.). After the French left (1814-1816) he was Prussian district pres in Salzwedel. But as the Restoration reaction deepened, he was considered too liberal, hence was transferred to the newly Prussianized Rhineland, where liberal officials were needed; he became state councillor in Trier (1816). Reactionary Berlin’s hostility toward its Trier official made his situation unpleasant, and he tried (1830+) to get retired on a pension, finally succeeding (1834); retired as privy councillor. He died after being bedridden by illness for months. —Note: Jenny’s table of relatives was complicated by the fact that her father had married twice. The sons of his first marriage were her half-brothers, e.g., Ferdinand von *W., the eldest. -» 40:9; 42:4,7.",,,Person,,,,,,,,,,,"42_4_143,42_7_149",2,,,,0,0,,C143,,,,,,,,,,,,,,,,0.0003,2,0.0004,,,,,,,,,,,0,,,,,
